,loss,accuracy,val_loss,val_accuracy
0,0.11787494271993637,0.9911666512489319,0.14444153010845184,0.9866666793823242
1,0.11412792652845383,0.9925833344459534,0.1423628181219101,0.987500011920929
2,0.11273182183504105,0.992805540561676,0.1408814787864685,0.9883333444595337
3,0.11071068793535233,0.9935833215713501,0.14083659648895264,0.987500011920929
4,0.1106780394911766,0.9939444661140442,0.14151252806186676,0.9883333444595337
5,0.10874266922473907,0.9940555691719055,0.14246581494808197,0.9883333444595337
6,0.10867126286029816,0.9947500228881836,0.1417708694934845,0.9883333444595337
7,0.10783450305461884,0.9948333501815796,0.14282239973545074,0.9879166483879089
8,0.10689682513475418,0.9950277805328369,0.14288897812366486,0.9879166483879089
9,0.10724900662899017,0.9949444532394409,0.14299173653125763,0.9879166483879089
10,0.10606709122657776,0.9950833320617676,0.14300395548343658,0.9879166483879089
11,0.10651759803295135,0.9950833320617676,0.14368416368961334,0.9883333444595337
12,0.10520719736814499,0.9953610897064209,0.143769770860672,0.987500011920929
13,0.10472125560045242,0.9950555562973022,0.14450311660766602,0.9879166483879089
14,0.1043674424290657,0.9954721927642822,0.14377053081989288,0.9879166483879089
15,0.10303404182195663,0.9957777857780457,0.14494691789150238,0.987500011920929
16,0.1032402366399765,0.995888888835907,0.14393939077854156,0.9883333444595337
17,0.10305412113666534,0.995722234249115,0.1446327120065689,0.9879166483879089
18,0.10282640159130096,0.9954444169998169,0.1442708969116211,0.9883333444595337
19,0.10283007472753525,0.996222198009491,0.1437787413597107,0.9891666769981384
