,loss,accuracy,val_loss,val_accuracy
0,0.11415106803178787,0.9921944737434387,0.11723971366882324,0.9908333420753479
1,0.11207801848649979,0.9926944375038147,0.11821374297142029,0.9908333420753479
2,0.11049153655767441,0.9932500123977661,0.11743433773517609,0.9908333420753479
3,0.10916414856910706,0.9934166669845581,0.11840836703777313,0.9912499785423279
4,0.10909070819616318,0.9936388731002808,0.11823888123035431,0.9912499785423279
5,0.10732284188270569,0.9943055510520935,0.11868543922901154,0.9912499785423279
6,0.10699921101331711,0.9940277934074402,0.11946746706962585,0.9908333420753479
7,0.10665562003850937,0.9941666722297668,0.11928027868270874,0.9904166460037231
8,0.10567375272512436,0.9944166541099548,0.12030074000358582,0.9912499785423279
9,0.10488224029541016,0.9946110844612122,0.11975676566362381,0.9908333420753479
10,0.10470511019229889,0.9943333268165588,0.12053288519382477,0.9908333420753479
11,0.10416717827320099,0.9944999814033508,0.12083294242620468,0.9908333420753479
12,0.10303812474012375,0.9948333501815796,0.12097997218370438,0.9895833134651184
13,0.10404866188764572,0.9947222471237183,0.12236949801445007,0.9904166460037231
14,0.10284344106912613,0.9953610897064209,0.12312448769807816,0.9904166460037231
15,0.10210048407316208,0.9950000047683716,0.12367779016494751,0.9904166460037231
16,0.10164220631122589,0.9953888654708862,0.12399041652679443,0.9904166460037231
17,0.10117916017770767,0.9955000281333923,0.12281032651662827,0.9904166460037231
18,0.10159686952829361,0.9953333139419556,0.12383115291595459,0.9904166460037231
19,0.1000300869345665,0.996055543422699,0.12401097267866135,0.9904166460037231
