,loss,accuracy,val_loss,val_accuracy
0,1.2223126888275146,0.4166499972343445,1.0116106271743774,0.5
1,0.9998074173927307,0.5155500173568726,1.00070321559906,0.5142499804496765
2,0.986122190952301,0.5504999756813049,1.0201821327209473,0.5047500133514404
3,0.8535858392715454,0.7132499814033508,1.0036605596542358,0.6737499833106995
4,0.6163995862007141,0.8640499711036682,0.5292012095451355,0.9042500257492065
5,0.5100988149642944,0.9101499915122986,0.4218938946723938,0.9482499957084656
6,0.4624994695186615,0.9280999898910522,0.42415088415145874,0.9432500004768372
7,0.4356704652309418,0.9362000226974487,0.45645415782928467,0.921999990940094
8,0.42276155948638916,0.9394000172615051,0.39957547187805176,0.9462500214576721
9,0.40558692812919617,0.9437500238418579,0.38583147525787354,0.9514999985694885
10,0.39104506373405457,0.9488000273704529,0.35198503732681274,0.9647499918937683
11,0.3799234628677368,0.9510499835014343,0.3744496703147888,0.9502500295639038
12,0.3696785271167755,0.9511500000953674,0.4124431014060974,0.9330000281333923
13,0.35712727904319763,0.955049991607666,0.34821030497550964,0.9582499861717224
14,0.34779030084609985,0.9567499756813049,0.34692227840423584,0.9545000195503235
15,0.33930733799934387,0.9581000208854675,0.38026267290115356,0.9347500205039978
16,0.3337708115577698,0.9564999938011169,0.30825987458229065,0.9660000205039978
17,0.3200862407684326,0.9608500003814697,0.32089701294898987,0.9580000042915344
18,0.3131674528121948,0.9609500169754028,0.2992917001247406,0.9674999713897705
19,0.3092755079269409,0.9595999717712402,0.29310131072998047,0.9635000228881836
20,0.2969204783439636,0.9633499979972839,0.30936968326568604,0.9552500247955322
21,0.28965169191360474,0.9625499844551086,0.30183684825897217,0.9595000147819519
22,0.2806001603603363,0.964900016784668,0.2923695743083954,0.9612500071525574
23,0.27666571736335754,0.963949978351593,0.2761167287826538,0.9622499942779541
24,0.269781231880188,0.965149998664856,0.29410701990127563,0.9567499756813049
25,0.2631284296512604,0.9658499956130981,0.27021390199661255,0.9610000252723694
26,0.255100816488266,0.9673500061035156,0.3115411698818207,0.9480000138282776
27,0.24954089522361755,0.966949999332428,0.2888195812702179,0.949999988079071
28,0.2428402155637741,0.9683499932289124,0.25898414850234985,0.9617499709129333
29,0.24040649831295013,0.9679999947547913,0.2528374493122101,0.9627500176429749
30,0.23615285754203796,0.967199981212616,0.25670623779296875,0.9582499861717224
31,0.2254893034696579,0.9693499803543091,0.255021333694458,0.9587500095367432
32,0.22305293381214142,0.9699500203132629,0.23860538005828857,0.9635000228881836
33,0.2156534194946289,0.9703999757766724,0.2308347225189209,0.9632499814033508
34,0.2127649188041687,0.9702500104904175,0.23635868728160858,0.9602500200271606
35,0.208525151014328,0.9697999954223633,0.261040061712265,0.9520000219345093
36,0.20319780707359314,0.9714000225067139,0.23017947375774384,0.9587500095367432
37,0.20054103434085846,0.9718499779701233,0.29597538709640503,0.9352499842643738
38,0.19512630999088287,0.972599983215332,0.25278323888778687,0.9447500109672546
39,0.1955028623342514,0.9700999855995178,0.24374885857105255,0.956250011920929
40,0.18454982340335846,0.9728500247001648,0.26395657658576965,0.9507499933242798
41,0.18502788245677948,0.9712499976158142,0.22452647984027863,0.9570000171661377
42,0.18160033226013184,0.9714499711990356,0.22117185592651367,0.9580000042915344
43,0.16937978565692902,0.9760000109672546,0.20735283195972443,0.9614999890327454
44,0.16952671110630035,0.9750999808311462,0.20051418244838715,0.965499997138977
45,0.16963942348957062,0.9731000065803528,0.22780291736125946,0.9599999785423279
46,0.16864605247974396,0.9734500050544739,0.210617333650589,0.9580000042915344
47,0.1621769219636917,0.9750000238418579,0.20327958464622498,0.9617499709129333
48,0.16556677222251892,0.9745500087738037,0.23617637157440186,0.9512500166893005
49,0.16003917157649994,0.9757000207901001,0.2029750645160675,0.9597499966621399
50,0.15287701785564423,0.9775000214576721,0.21535347402095795,0.9597499966621399
51,0.15118446946144104,0.9769499897956848,0.1877286434173584,0.9617499709129333
52,0.14907331764698029,0.9769499897956848,0.21755990386009216,0.9520000219345093
53,0.1522008776664734,0.9757500290870667,0.25088196992874146,0.9409999847412109
54,0.1430811583995819,0.9776999950408936,0.19252924621105194,0.9614999890327454
55,0.1379629373550415,0.9797000288963318,0.19792123138904572,0.9612500071525574
56,0.14120784401893616,0.9769999980926514,0.21295928955078125,0.953499972820282
57,0.14291134476661682,0.9763000011444092,0.17948217689990997,0.9622499942779541
58,0.14152874052524567,0.9754499793052673,0.1950574815273285,0.9602500200271606
59,0.12866610288619995,0.9811499714851379,0.20483212172985077,0.9585000276565552
60,0.13144002854824066,0.9784500002861023,0.19243712723255157,0.9620000123977661
61,0.13054315745830536,0.9792500138282776,0.19380630552768707,0.9632499814033508
62,0.1274859607219696,0.9801999926567078,0.19845150411128998,0.953000009059906
63,0.12532451748847961,0.9796000123023987,0.2580246329307556,0.9437500238418579
64,0.12159782648086548,0.980400025844574,0.2013666182756424,0.9552500247955322
65,0.11983197182416916,0.9811499714851379,0.22622150182724,0.953249990940094
66,0.11838246136903763,0.9817500114440918,0.18867601454257965,0.9620000123977661
67,0.11690578609704971,0.9815499782562256,0.191330686211586,0.9614999890327454
68,0.11290715634822845,0.9821000099182129,0.20007820427417755,0.9614999890327454
69,0.12238482385873795,0.9783999919891357,0.19345135986804962,0.9607499837875366
70,0.11084841191768646,0.982699990272522,0.19757907092571259,0.9632499814033508
71,0.10993950068950653,0.982699990272522,0.18873237073421478,0.9617499709129333
72,0.11027410626411438,0.9816499948501587,0.22239375114440918,0.9507499933242798
73,0.10524027049541473,0.9859499931335449,0.20638611912727356,0.9492499828338623
74,0.1055343747138977,0.9836999773979187,0.2025468349456787,0.9597499966621399
75,0.1068030372262001,0.9819499850273132,0.1852375864982605,0.9599999785423279
76,0.11028419435024261,0.9811000227928162,0.20307709276676178,0.9559999704360962
77,0.10578916221857071,0.9829999804496765,0.18304695188999176,0.9572499990463257
78,0.11422771215438843,0.9792500138282776,0.19024929404258728,0.9612500071525574
79,0.09920596331357956,0.9850000143051147,0.1785673350095749,0.9624999761581421
80,0.10081443190574646,0.9850500226020813,0.18412348628044128,0.9570000171661377
81,0.10197553038597107,0.9829999804496765,0.2404792755842209,0.9477499723434448
82,0.09762831032276154,0.9847000241279602,0.19517767429351807,0.9539999961853027
83,0.09769268333911896,0.9843000173568726,0.20009590685367584,0.9542499780654907
84,0.09949575364589691,0.9828000068664551,0.23605088889598846,0.940750002861023
85,0.10047754645347595,0.9829999804496765,0.1745031625032425,0.9585000276565552
86,0.0918726772069931,0.9851499795913696,0.19281919300556183,0.9572499990463257
87,0.09405510127544403,0.9848999977111816,0.17168596386909485,0.9592499732971191
88,0.08975375443696976,0.986299991607666,0.172344371676445,0.9629999995231628
89,0.09193827956914902,0.9861500263214111,0.2674793601036072,0.9422500133514404
90,0.0883677676320076,0.9864500164985657,0.19305722415447235,0.9577500224113464
91,0.09482971578836441,0.984250009059906,0.18186764419078827,0.9617499709129333
92,0.08275078982114792,0.988349974155426,0.20967188477516174,0.9599999785423279
93,0.08638153970241547,0.9864000082015991,0.18534325063228607,0.9622499942779541
94,0.08923874795436859,0.9851999878883362,0.19912733137607574,0.9555000066757202
95,0.0834895595908165,0.9876999855041504,0.22114305198192596,0.9605000019073486
96,0.08444565534591675,0.9866499900817871,0.19168910384178162,0.9589999914169312
97,0.08437170833349228,0.986299991607666,0.19954225420951843,0.9592499732971191
98,0.0882902592420578,0.984499990940094,0.229248046875,0.9434999823570251
99,0.08727949857711792,0.9850500226020813,0.17895254492759705,0.9542499780654907
