,loss,accuracy,val_loss,val_accuracy
0,0.10486800968647003,0.9816218614578247,0.12797969579696655,0.978649914264679
1,0.09907108545303345,0.9827075004577637,0.1258769929409027,0.9789717197418213
2,0.09594741463661194,0.983264148235321,0.1239590272307396,0.9789952635765076
3,0.09368748962879181,0.983534038066864,0.12323985993862152,0.9790424108505249
4,0.09185344725847244,0.9838111996650696,0.12237134575843811,0.9792700409889221
5,0.09024297446012497,0.9839574694633484,0.12149011343717575,0.9792150855064392
6,0.08871371299028397,0.9841638207435608,0.12194787710905075,0.9791444540023804
7,0.08717869222164154,0.9843446612358093,0.12063202261924744,0.9792621731758118
8,0.08595684170722961,0.9844790101051331,0.11993176490068436,0.979285717010498
9,0.08471499383449554,0.9847148656845093,0.11980415135622025,0.9793956279754639
10,0.08377975970506668,0.984753429889679,0.11955747753381729,0.9790266752243042
11,0.08278307318687439,0.9848628044128418,0.11966510862112045,0.9791601300239563
12,0.08182422071695328,0.9849609136581421,0.11955035477876663,0.9789246320724487
13,0.08094239979982376,0.9851122498512268,0.1190614178776741,0.9790502190589905
14,0.08009405434131622,0.9851348996162415,0.11914382874965668,0.9793249368667603
15,0.07927945256233215,0.9852743744850159,0.11934377998113632,0.9791208505630493
16,0.07827575504779816,0.9853305220603943,0.11963697522878647,0.9789246320724487
17,0.07771579176187515,0.9853712916374207,0.11845642328262329,0.9790109992027283
18,0.07707241177558899,0.9855096340179443,0.11920416355133057,0.9789246320724487
19,0.07602004706859589,0.9857579469680786,0.11838061362504959,0.9789795875549316
